row;work_title;work_id;referenced_author_id;referenced_work_id;referenced_source_id;Traditional/non Traditional boolean;;
2300;War, Women, and Lipstick: Fan Mags in the Forties;21102;30763;40762;NULL;TRUE;;
2301;War, Women, and Lipstick: Fan Mags in the Forties;21102;30764;40763;NULL;TRUE;;
2302;War, Women, and Lipstick: Fan Mags in the Forties;21102;30765;40764;60242;TRUE;;
2303;War, Women, and Lipstick: Fan Mags in the Forties;21102;30766;40765;NULL;TRUE;;
2304;War, Women, and Lipstick: Fan Mags in the Forties;21102;30767;40765;NULL;TRUE;;
2305;War, Women, and Lipstick: Fan Mags in the Forties;21102;30768;40766;60243;TRUE;;
2306;War, Women, and Lipstick: Fan Mags in the Forties;21102;30769;40767;60244;TRUE;;
2307;War, Women, and Lipstick: Fan Mags in the Forties;21102;30770;40768;NULL;TRUE;;
2308;War, Women, and Lipstick: Fan Mags in the Forties;21102;30770;40769;60245;TRUE;;
2309;War, Women, and Lipstick: Fan Mags in the Forties;21102;30771;40770;60246;TRUE;;
2310;War, Women, and Lipstick: Fan Mags in the Forties;21102;30772;40771;NULL;TRUE;;
2311;War, Women, and Lipstick: Fan Mags in the Forties;21102;30773;40772;60247;TRUE;;
2312;My Mother's Body;21103;NULL;NULL;NULL;FALSE;;
2313;WORLD'S GREATEST MOM;21104;NULL;NULL;NULL;FALSE ;;
2314;From A Series of Delightful Hate Poems;21105;NULL;NULL;NULL;FALSE ;;
2315;#1 DAUGHTER;21106;NULL;NULL;NULL;FALSE ;;
2316;Woman in a Sawmill, 1966;21107;NULL;NULL;NULL;TRUE;;
2317;ETYMOGRAPHY;21108;NULL;NULL;NULL;FALSE ;;
2318;Her Intestinal Bypass Surgery;21109;NULL;NULL;NULL;TRUE;;
2319;Portrait from Totonicapan;21110;NULL;NULL;NULL;FALSE ;;
2320;March 6, 1982;21111;NULL;NULL;NULL;FALSE ;;
2321;Matagalpa, Nicaraugua;21112;NULL;NULL;NULL;FALSE ;;
2322;One Mother of a Mountain;21113;NULL;NULL;NULL;TRUE;;
2323;PLEISTOCENE;21114;NULL;NULL;NULL;FALSE ;;
2324;Spirit Lake #1;21115;NULL;NULL;NULL;FALSE ;;
2325;Spirit Lake #2;21116;NULL;NULL;NULL;FALSE ;;
2326;Of My Mother's Mother's Mother;21117;NULL;NULL;NULL;FALSE ;;
2327;Story of Elza;21118;NULL;NULL;NULL;TRUE;;
2328;Objects on My Dresser;21119;NULL;NULL;NULL;FALSE ;;
2329;From the BARBIE CALENDER;21120;NULL;NULL;NULL;FALSE ;;
2330;Manna;21121;NULL;NULL;NULL;TRUE;;
2331;Artifact, Commerce, Texas;21122;NULL;NULL;NULL;FALSE ;;
2332;Terror Tales;21123;NULL;NULL;NULL;FALSE ;;
2333;Wild Beauties;21124;NULL;NULL;NULL;TRUE;;
2334;Monotype;21125;NULL;NULL;NULL;FALSE ;;
2335;My Mother, Anna Podolsky;21126;NULL;NULL;NULL;FALSE ;;
2336;The Class Struggles of the Cosmo Girl and the Ms. Woman;21127;NULL;NULL;NULL;TRUE;;
2337;La Secretaria (The Secretary);21128;NULL;NULL;NULL;TRUE;;
2338;Don't Fall in Love With a Dreamer;21129;NULL;NULL;NULL;FALSE ;;
2339;Eureka!;21130;NULL;NULL;NULL;FALSE ;;
2340;Mobility: A Game of Chance and Ambition;21131;NULL;NULL;NULL;FALSE ;;
2341;Ya' Got Class, REAL CLASS;21132;NULL;NULL;NULL;TRUE;;
2342;Four Women, Vermont;21133;NULL;NULL;NULL;FALSE ;;
2343;My Mother as a Tired Woman;21134;NULL;NULL;NULL;FALSE;;
2344;Let´s All Kiss Mommy Goodbye - I Can´t Please I Can´t;21135;NULL;NULL;NULL;FALSE ;;
2345;Too Much Armour, Too Little Brains;21136;NULL;NULL;NULL;FALSE ;;
2346;Male Sexual Curbs Endorsed…;21137;NULL;NULL;NULL;FALSE ;;
2347;On The Picket-Reception Line;21139;NULL;NULL;NULL;FALSE ;;
2348;Nancy Reagan at the Inauguration;21140;NULL;NULL;NULL;FALSE ;;
2349;Ladies Against Women. Petition to protect the unconceived;21657;NULL;NULL;NULL;FALSE ;;
2350;California;21659;NULL;NULL;NULL;FALSE ;;
2351;Lost Atlantis Discovered…;21143;NULL;NULL;NULL;TRUE;;
2352;Art World Treasure Dead at 96;21144;NULL;NULL;NULL;TRUE;;
2353;"""Daily Horoscope:"" Look to the Stars";21145;NULL;NULL;NULL;FALSE ;;
2354;Best Bets: New Fall TV Shows;21146;NULL;NULL;NULL;FALSE ;;
2355;Mimi Sheraton's Food Times;21148;NULL;NULL;NULL;FALSE ;;
2356;Looks at Books;21149;NULL;NULL;NULL;FALSE ;;
2357;Fashions;21150;NULL;NULL;NULL;FALSE ;;
2358;Consumer Expressionism;21660;NULL;NULL;NULL;FALSE ;;
2359;Handy Hints;21661;NULL;NULL;NULL;FALSE ;;
2360;Demonstrating the ease of condom usage;21662;NULL;NULL;NULL;FALSE ;;
2361;untitled;21663;NULL;NULL;NULL;FALSE ;;
2362;an idea whose time has come: mariemekko sperm print sheets;21664;NULL;NULL;NULL;FALSE ;;
2363;Poem: Because I could not stop for death;21665;NULL;NULL;NULL;FALSE ;;
2364;Tenth annual Sylvia Plath Bake-Off;21666;NULL;NULL;NULL;FALSE ;;
2365;T.V. Glide (and) Poem;21151;NULL;NULL;NULL;FALSE ;;
2366;I woke up today;21667;NULL;NULL;NULL;FALSE ;;
2367;untitled;21668;NULL;NULL;NULL;FALSE ;;
2368;untitled;21669;NULL;NULL;NULL;FALSE ;;
2369;untitled;21670;NULL;NULL;NULL;FALSE ;;
2370;AmerCraft Magazine;21671;NULL;NULL;NULL;FALSE ;;
2371;Let´s Restore Shame to Sex;21672;NULL;NULL;NULL;FALSE ;;
2372;untitled;21673;NULL;NULL;NULL;FALSE ;;
2373;untitled;21674;NULL;NULL;NULL;FALSE ;;
2374;Bikini;21153;NULL;NULL;NULL;TRUE;;
2375;untitled;21675;NULL;NULL;NULL;FALSE;;
2376;untitled;21676;NULL;NULL;NULL;FALSE ;;
2377;untitled;21677;NULL;NULL;NULL;FALSE ;;
2378;I keep wondering;21678;NULL;NULL;NULL;FALSE ;;
2379;Love Novellas;21154;NULL;NULL;NULL;FALSE ;;
2380;The Redneck Song;21155;NULL;NULL;NULL;FALSE ;;
2381;Central America, Will the Real Culprit Please Stand Up;21159;NULL;NULL;NULL;TRUE;;
2382;Question 1: What Led to Your Activism;21160;NULL;NULL;NULL;FALSE ;;
2383;One Summer at Seneca…;21161;NULL;NULL;NULL;TRUE;;
2384;La Muerte Se Confundira Con Tus Suenos;21162;NULL;NULL;NULL;FALSE ;;
2385;Gas Orphans;21163;NULL;NULL;NULL;FALSE ;;
2386;UNTITLED;21679;NULL;NULL;NULL;FALSE ;;
2387;Our Father Who Drowns the Birds;21164;NULL;NULL;NULL;FALSE ;;
2388;First Strike for Peace;21165;NULL;NULL;NULL;TRUE;;
2389;Clown and Gunship;21166;NULL;NULL;NULL;FALSE ;;
2390;Nuclear Power;21167;NULL;NULL;NULL;FALSE ;;
2391;Something is Clouding Your Future;21168;NULL;NULL;NULL;FALSE ;;
2392;Question 2: How Have Your Political Ideas Evolved?;21169;NULL;NULL;NULL;FALSE ;;
2393;If We Could See You;21170;NULL;NULL;NULL;FALSE ;;
2394;The New York Eight;21171;NULL;NULL;NULL;TRUE;;
2395;Assessing the Facts: Bhopal;21172;NULL;NULL;NULL;FALSE ;;
2396;Direct Action Against Sexism in Advertising;21173;NULL;NULL;NULL;TRUE;;
2397;from Role Models and Realities;21174;NULL;NULL;NULL;FALSE ;;
2398;Doan Ket Dance Collective;21175;NULL;NULL;NULL;TRUE;;
2399;Question 3: What Books and/or Traditions have influenced you? Who are your role models?;21176;NULL;NULL;NULL;FALSE ;;
2400;Speak Up: Jabberwocky…;21177;NULL;NULL;NULL;TRUE;;
2401;UNTITLED, b/w ohoto, 8 X 10;21680;NULL;NULL;NULL;FALSE ;;
2402;Lillian Wald: At Home on Henry Street;21178;NULL;NULL;NULL;TRUE;;
2403;Following Her Death;21179;NULL;NULL;NULL;FALSE ;;
2404;Question 4: Has Your Attitude Changed Towards Nonactivists?;21180;NULL;NULL;NULL;FALSE ;;
2405;Reliable Sources;21181;NULL;NULL;NULL;TRUE;;
2406;Speak Up: Feminist Tax Resistance;21182;NULL;NULL;NULL;TRUE;;
2407;Sisters in Support of Sisters in South Africa;21183;NULL;NULL;NULL;TRUE;;
2408;Caroline Motsoaledi;21184;NULL;NULL;NULL;FALSE ;;
2409;No Two Are Alike;21185;NULL;NULL;NULL;FALSE ;;
2410;Art Against Apartheid;21186;NULL;NULL;NULL;TRUE;;
2411;Africa;21187;NULL;NULL;NULL;FALSE ;;
2412;Natural Hazards (from Susanna and the Elders);21188;NULL;NULL;NULL;FALSE ;;
2413;Conscience of the Art World;21681;NULL;NULL;NULL;FALSE ;;
2414;Question 5: Whan Have You Been Most Effective;21189;NULL;NULL;NULL;FALSE ;;
2415;Hindsight (and detail);21190;NULL;NULL;NULL;FALSE ;;
2416;Belfast Control Zone: An Interview with Suzanne Bunting;21191;NULL;NULL;NULL;TRUE;;
2417;Black Sandino;21192;NULL;NULL;NULL;FALSE ;;
2418;June Beer's Story;21193;NULL;NULL;NULL;TRUE;;
2419;Question 6: What are your greates pleasures in activism? What is your criteria for Success?;21194;NULL;NULL;NULL;FALSE ;;
2420;Optimism/Pessimism Constructing a Life;21195;NULL;NULL;NULL;TRUE;;
2421;Peace by Piece;21196;30905;40907;NULL;TRUE;;
2422;Peace by Piece;21196;30906;40908;NULL;TRUE;;
2423;Peace by Piece;21196;30907;40909;NULL;TRUE;;
2424;Peace by Piece;21196;30908;40909;NULL;TRUE;;
2425;Peace by Piece;21196;30906;40910;60281;TRUE;;
2426;Peace by Piece;21196;30909;40911;60282;TRUE;;
2427;Peace by Piece;21196;30910;40912;NULL;TRUE;;
2428;Peace by Piece;21196;30911;40913;NULL;TRUE;;
2429;Peace by Piece;21196;30189;40914;NULL;TRUE;;
2430;Peace by Piece;21196;30912;40915;NULL;TRUE;;
2431;Peace by Piece;21196;30913;40916;NULL;TRUE;;
2432;Peace by Piece;21196;30914;40916;NULL;TRUE;;
2433;Peace by Piece;21196;30199;40917;NULL;TRUE;;
2434;Peace by Piece;21196;30915;40918;NULL;TRUE;;
2435;Peace by Piece;21196;30916;40919;NULL;TRUE;;
2436;Peace by Piece;21196;30917;40919;NULL;TRUE;;
2437;Peace by Piece;21196;30918;40919;NULL;TRUE;;
2438;Peace by Piece;21196;30919;40919;NULL;TRUE;;
2439;Peace by Piece;21196;30920;40920;NULL;TRUE;;
2440;Peace by Piece;21196;30921;40920;NULL;TRUE;;
2441;Peace by Piece;21196;30922;40921;60283;TRUE;;
2442;Peace by Piece;21196;30923;40922;NULL;TRUE;;
2443;Peace by Piece;21196;30007;40033;NULL;TRUE;;
2444;Peace by Piece;21196;30924;40923;NULL;TRUE;;
2445;Peace by Piece;21196;30925;40924;NULL;TRUE;;
2446;Peace by Piece;21196;30926;40925;60284;TRUE;;
2447;Peace by Piece;21196;30927;40926;60285;TRUE;;
2448;Peace by Piece;21196;30928;40927;NULL;TRUE;;
2449;Peace by Piece;21196;30906;40908;NULL;TRUE;;
2450;Peace by Piece;21196;30196;40928;NULL;TRUE;;
2451;Peace by Piece;21196;30929;40929;NULL;TRUE;;
2452;Women's Peace Camps and Resources;21197;NULL;NULL;NULL;FALSE ;;
2453;Skulls in Neat Rows;21198;NULL;NULL;NULL;FALSE ;;
2454;A Politic to Public Art;21199;NULL;NULL;NULL;TRUE;;
2455;White Standard;21200;NULL;NULL;NULL;FALSE ;;
2456;Question 7: What Particular frustrations have you experienced in your politica activities and how have you dealth with them? Have you experienced burnout? What brought you back?;21201;NULL;NULL;NULL;FALSE ;;
2457;Speak Up: Interviews: Stephanie Woolhandler and Flo Kennedy;21202;NULL;NULL;NULL;TRUE;;
2458;Guatemala/Ravena;21203;NULL;NULL;NULL;FALSE;;
2459;Limbo Zombies;21204;NULL;NULL;NULL;FALSE;;
2460;An Interview with Kathy Goldman: In the Midst of Plenty;21205;NULL;NULL;NULL;TRUE;;
2461;Bag Woman/Subway;21206;NULL;NULL;NULL;FALSE ;;
2462;Don't Turn Back;21207;NULL;NULL;NULL;FALSE ;;
2463;Citizens Relax;21208;NULL;NULL;NULL;FALSE ;;
2464;The American Way;21209;NULL;NULL;NULL;FALSE ;;
2465;Intellectuals and Political Action;21210;NULL;NULL;NULL;TRUE;;
2466;from The Survival Series;21211;NULL;NULL;NULL;FALSE ;;
2467;Speak Up: Fighting Gentrification;21212;NULL;NULL;NULL;TRUE;;
2468;Question 8: What misunderstandings or cross-purposes have arisen in your group due to racial, sexual, class, religious, or age differences?;21213;NULL;NULL;NULL;FALSE ;;
2469;An Interview by Holly Metz: Anonymous Witness;21214;NULL;NULL;NULL;TRUE;;
2470;The Shadow Project;21215;NULL;NULL;NULL;TRUE;;
2471;untitled;21682;NULL;NULL;NULL;FALSE ;;
2472;untitled;21683;NULL;NULL;NULL;FALSE ;;
2473;Bomb Victim #17;21216;NULL;NULL;NULL;FALSE ;;
2474;Ground Zero;21217;NULL;NULL;NULL;FALSE ;;
2475;TOO;21218;NULL;NULL;NULL;FALSE ;;
2476;Question 9: What do you find ironic in the everyday contradictions of activism?;21219;NULL;NULL;NULL;FALSE ;;
2477;Food For Thought;21221;NULL;NULL;NULL;TRUE;;
2478;Growing Up Fat in America;21222;NULL;NULL;NULL;FALSE ;;
2479;A.B. Cockless Talkbook(Cock Au Vin);21223;NULL;NULL;NULL;FALSE ;;
2480;Here She Comes, Myth California;21224;NULL;NULL;NULL;FALSE ;;
2481;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30930;40930;NULL;TRUE;;
2482;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30931;40931;60286;TRUE;;
2483;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30932;40932;NULL;TRUE;;
2484;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30933;40933;NULL;TRUE;;
2485;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30934;40934;NULL;TRUE;;
2486;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30935;40935;NULL;TRUE;;
2487;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30935;40936;NULL;TRUE;;
2488;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30936;40937;NULL;TRUE;;
2489;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30937;40938;60287;TRUE;;
2490;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30938;40939;60288;TRUE;;
2491;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30939;40940;NULL;TRUE;;
2492;Being Women, Eat Crumbs: Thinking About Food Prohibitions;21225;30940;40941;NULL;TRUE;;
2493;Untitled Drawing(Your Hunger is My Starvation);21226;NULL;NULL;NULL;FALSE ;;
2494;untitled;21684;NULL;NULL;NULL;FALSE ;;
2495;The Commercial Kitchens of Peru;21227;NULL;NULL;NULL;FALSE ;;
2496;La Quebradita;21228;NULL;NULL;NULL;FALSE ;;
2497;untiteld;21685;NULL;NULL;NULL;FALSE ;;
2498;The Farm;21229;NULL;NULL;NULL;TRUE;;
2499;An Only Pleasure;21230;NULL;NULL;NULL;TRUE;;
2500;untitled (Acrylic on Paper);21686;NULL;NULL;NULL;TRUE;;
2501;Queen Kaahumanu;21231;NULL;NULL;NULL;TRUE;;
2502;Bullets;21232;NULL;NULL;NULL;FALSE ;;
2503;Untitled Photograph;21233;NULL;NULL;NULL;FALSE ;;
2504;Toilet Brag;21234;NULL;NULL;NULL;FALSE ;;
2505;Formerly Fat;21235;NULL;NULL;NULL;FALSE ;;
2506;Personal Growth;21236;NULL;NULL;NULL;TRUE;;
2507;for The Fit and Flab Diaries;21237;NULL;NULL;NULL;FALSE ;;
2508;D*R*I*N*K;21238;NULL;NULL;NULL;FALSE ;;
2509;Excerpts by Sandra Segal from: Woman's Body & Other Natural Resources;21239;NULL;NULL;NULL;FALSE ;;
2510;The Fragmentation of Need: Women, Food, & Marketing;21240;NULL;NULL;NULL;TRUE;;
2511;Home Ecchh;21241;NULL;NULL;NULL;FALSE ;;
2512;Everyone Loves Grandma's Sugar Cookies;21242;NULL;NULL;NULL;FALSE ;;
2513;untitled;21687;NULL;NULL;NULL;FALSE ;;
2514;Pie Crust Failure;21243;NULL;NULL;NULL;FALSE ;;
2515;I Want To Make Breakfast For You;21244;NULL;NULL;NULL;FALSE ;;
2516;Appetites;21245;NULL;NULL;NULL;FALSE ;;
2517;Miracle of the Peaches;21246;NULL;NULL;NULL;FALSE ;;
2518;NAME THAT DAME: Who Are These Famous Food Women?;21247;NULL;NULL;NULL;FALSE ;;
2519;Maya and the Crabs;21249;NULL;NULL;NULL;FALSE ;;
2520;The Sexual Politics of Meat;21250;30961;40965;NULL;TRUE;;
2521;The Sexual Politics of Meat;21250;30962;40965;NULL;TRUE;;
2522;The Sexual Politics of Meat;21250;30963;40966;NULL;TRUE;;
2523;The Sexual Politics of Meat;21250;30964;40966;NULL;TRUE;;
2524;The Sexual Politics of Meat;21250;30965;40967;60300;TRUE;;
2525;The Sexual Politics of Meat;21250;30966;40968;NULL;TRUE;;
2526;The Sexual Politics of Meat;21250;30967;40968;NULL;TRUE;;
2527;The Sexual Politics of Meat;21250;30968;40969;NULL;TRUE;;
2528;The Sexual Politics of Meat;21250;30933;40933;NULL;TRUE;;
2529;The Sexual Politics of Meat;21250;30938;40970;60288;TRUE;;
2530;The Sexual Politics of Meat;21250;30969;40971;NULL;TRUE;;
2531;The Sexual Politics of Meat;21250;30970;40972;NULL;TRUE;;
2532;The Sexual Politics of Meat;21250;30971;40973;NULL;TRUE;;
2533;The Sexual Politics of Meat;21250;30972;40974;NULL;TRUE;;
2534;The Sexual Politics of Meat;21250;30973;40975;NULL;TRUE;;
2535;The Sexual Politics of Meat;21250;30974;40976;NULL;TRUE;;
2536;The Sexual Politics of Meat;21250;30975;40976;NULL;TRUE;;
2537;The Sexual Politics of Meat;21250;30976;40977;NULL;TRUE;;
2538;The Sexual Politics of Meat;21250;30396;40978;60301;TRUE;;
2539;The Sexual Politics of Meat;21250;30977;40979;NULL;TRUE;;
2540;The Sexual Politics of Meat;21250;30978;40980;NULL;TRUE;;
2541;The Sexual Politics of Meat;21250;30979;40981;NULL;TRUE;;
2542;The Sexual Politics of Meat;21250;30980;40981;NULL;TRUE;;
2543;The Sexual Politics of Meat;21250;30981;40982;NULL;TRUE;;
2544;The Sexual Politics of Meat;21250;30982;40983;60302;TRUE;;
2545;Meat Eater with Cupid;21251;NULL;NULL;NULL;FALSE ;;
2546;Beef Eater;21252;NULL;NULL;NULL;FALSE ;;
2547;untitled;21688;NULL;NULL;NULL;FALSE ;;
2548;Conundrum;21253;NULL;NULL;NULL;FALSE ;;
2549;The Pound of Flesh Project;21254;NULL;NULL;NULL;TRUE;;
2550;Because of You, There's a Song in My Heart;21255;NULL;NULL;NULL;FALSE ;;
2551;The Goddess Baubo;21256;NULL;NULL;NULL;FALSE ;;
2552;Clean Plate Club;21257;NULL;NULL;NULL;FALSE ;;
2553;The Menu For Love;21258;NULL;NULL;NULL;TRUE;;
2554;Holy Family Holidays: Perfect Bar-b-que;21259;NULL;NULL;NULL;FALSE ;;
2555;Holy Family Holidays: Heavenly Birthday;21260;NULL;NULL;NULL;FALSE;;
2556;Our Lady of Constant Calorie Coutning;21261;NULL;NULL;NULL;FALSE ;;
2557;The Most Ordinary Moment;21262;NULL;NULL;NULL;FALSE ;;
2558;Pet;21263;NULL;NULL;NULL;FALSE ;;
2559;Our Lady of Heavenly Coffee;21264;NULL;NULL;NULL;FALSE ;;
2560;The Oldest Accusation: Notes on My Collage;21265;NULL;NULL;NULL;TRUE;;
2561;Woman Eats Man;21266;NULL;NULL;NULL;FALSE ;;
2562;Poems by Aisha Eshe;21267;NULL;NULL;NULL;FALSE ;;
2563;untitled, b&w photograph;21689;NULL;NULL;NULL;FALSE ;;
2564;DON’T TOUCH IT'S hot;21268;NULL;NULL;NULL;FALSE ;;
2565;Monsters;21269;NULL;NULL;NULL;TRUE;;
2566;Grandma's Thanksgiving;21270;NULL;NULL;NULL;FALSE ;;
2567;In The Kitchen;21271;NULL;NULL;NULL;FALSE ;;
2568;Soph's Despair Over Too Much Spice;21272;NULL;NULL;NULL;FALSE ;;
2569;Soup Spill;21274;NULL;NULL;NULL;FALSE ;;
2570;Pteryptus;21275;NULL;NULL;NULL;FALSE ;;
2571;Some Things About the Politics of Size;21276;NULL;NULL;NULL;FALSE ;;
2572;untitled (Drawing);21690;NULL;NULL;NULL;FALSE ;;
2573;untitled (Drawing);21691;NULL;NULL;NULL;FALSE ;;
2574;Around the Fish;21277;NULL;NULL;NULL;FALSE ;;
2575;For My Mother;21278;NULL;NULL;NULL;FALSE ;;
2576;Why I Overeat;21279;NULL;NULL;NULL;FALSE ;;
2577;Mmmm Good;21280;NULL;NULL;NULL;FALSE ;;
2578;Inspirational Vegetables & Morally Superior Products;21281;NULL;NULL;NULL;FALSE ;;
2579;Inspirational Vegetables;21282;NULL;NULL;NULL;FALSE ;;
2580;Born-Again Chicken;21283;NULL;NULL;NULL;FALSE ;;
2581;Equal Opportunity Sauce;21284;NULL;NULL;NULL;FALSE ;;
2582;Nuclear Food;21285;NULL;NULL;NULL;TRUE;;
2583;Nuclear Food, xerox collage;21692;NULL;NULL;NULL;FALSE ;;
2584;Corn Is Our Mother: The Hopi's Spiritual Connection to their staple…;21286;NULL;NULL;NULL;TRUE;;
2585;Women's Special Relation to Corn;21287;NULL;NULL;NULL;FALSE ;;
2586;The Women Who Feed the World: Village Women and Third World Politics;21288;NULL;NULL;NULL;TRUE;;
2587;Africa's Food Crisis: Proce of Ignoring Village Women?;21289;NULL;NULL;NULL;TRUE;;
2588;Advocate For Women;21291;NULL;NULL;NULL;TRUE;;
2589;Working at Development;21292;NULL;NULL;NULL;TRUE;;
2590;A Jakarta Household;21293;NULL;NULL;NULL;TRUE;;
2591;Thinking Points;21294;NULL;NULL;NULL;FALSE ;;
2592;Community Wide Project Changes Women's Lives;21295;NULL;NULL;NULL;TRUE;;
2593;Food Fight;21296;NULL;NULL;NULL;FALSE ;;
2594;Food- Politics- Power: A Feminist Perspective;21297;NULL;NULL;NULL;TRUE;;
2595;from The Anarchistic Eye;21299;NULL;NULL;NULL;FALSE ;;
2596;Looking Into Community Arts;21300;NULL;NULL;NULL;TRUE;;
2597;Sea Gull with Sea Spirit;21301;NULL;NULL;NULL;FALSE ;;
2598;Family Gathering at Christmas Time;21302;NULL;NULL;NULL;FALSE ;;
2599;Dona Carmen stands before the alter in her garden…;21303;NULL;NULL;NULL;FALSE ;;
2600;Kea Tawana's Ark of Newark;21304;NULL;NULL;NULL;TRUE;;
2601;The Docklands Community Poster Project;21305;NULL;NULL;NULL;TRUE;;
2602;The Paris Project and the Art of Lesbian Relationships;21306;NULL;NULL;NULL;TRUE;;
2603;untitled;21693;NULL;NULL;NULL;FALSE ;;
2604;untitled;21694;NULL;NULL;NULL;FALSE ;;
2605;untitled;21695;NULL;NULL;NULL;FALSE ;;
2606;untitled;21696;NULL;NULL;NULL;FALSE ;;
2607;Interview with Trinh T. Minh-ha;21307;NULL;NULL;NULL;TRUE;;
2608;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31035;41047;NULL;TRUE;;
2609;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31036;41048;NULL;TRUE;;
2610;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31037;41049;NULL;TRUE;;
2611;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31038;41050;NULL;TRUE;;
2612;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31039;41051;60314;TRUE;;
2613;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31040;41052;NULL;TRUE;;
2614;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31041;41053;NULL;TRUE;;
2615;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31042;41054;NULL;TRUE;;
2616;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31043;41055;60315;TRUE;;
2617;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31044;41056;60315;TRUE;;
2618;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;31045;41057;NULL;TRUE;;
2619;Music, Dance, and Song: Women's Cultural Resistance in Making Their Own Music;21308;30941;40942;NULL;TRUE;;
2620;from Spray it Loud and Louder than Words;21309;NULL;NULL;NULL;FALSE ;;
2621;Story Cloth, 1985;21310;NULL;NULL;NULL;TRUE;;
2622;Community and the Allowance of Difference;21311;NULL;NULL;NULL;TRUE;;
2623;untitled;21697;NULL;NULL;NULL;FALSE ;;
2624;The Importance of Being Visionary…;21312;31046;41062;NULL;TRUE;;
2625;The Importance of Being Visionary…;21312;31047;41063;60316;TRUE;;
2626;The Importance of Being Visionary…;21312;31048;41064;60316;TRUE;;
2627;The Importance of Being Visionary…;21312;31049;41065;NULL;TRUE;;
2628;The Importance of Being Visionary…;21312;31050;41066;NULL;TRUE;;
2629;The Importance of Being Visionary…;21312;31056;41067;NULL;TRUE;;
2630;The Women's Circus Trip to Nicaragua;21314;NULL;NULL;NULL;TRUE;;
2631;Arpilleras of Chile: Using Art as a Teaching Tool;21315;NULL;NULL;NULL;TRUE;;
2632;Irish Women: A Daily Struggle;21316;NULL;NULL;NULL;TRUE;;
2633;The Postcard Project: An Interview with Performance Artist Cheri Gaulke;21317;NULL;NULL;NULL;TRUE;;
2634;Tough Times;21318;NULL;NULL;NULL;TRUE;;
2635;Young Artists' Painting Workshop Mural;21319;NULL;NULL;NULL;FALSE ;;
2636;At the Pow Wow;21320;NULL;NULL;NULL;FALSE ;;
2637;Bumpass Cove Tapestry (Photo of:);21321;NULL;NULL;NULL;FALSE ;;
2638;Reclamation Art;21322;NULL;NULL;NULL;TRUE;;
2639;The Urban Gardner;21323;NULL;NULL;NULL;TRUE;;
2640;Garden Sculpture;21324;NULL;NULL;NULL;FALSE ;;
2641;Temple of the Vestigial Virgins…;21325;NULL;NULL;NULL;TRUE;;
2642;Crystal Talking;21326;NULL;NULL;NULL;TRUE;;
2643;The Gracie Challenge;21327;NULL;NULL;NULL;TRUE;;
2644;Pictures of Ourselves;21328;NULL;NULL;NULL;TRUE;;
2645;Strange Dread;21329;NULL;NULL;NULL;FALSE ;;
2646;"from series ""Groups""";21330;NULL;NULL;NULL;FALSE ;;
2647;First We Create the Nightmare-- Then We Build the Prison;21331;31104;41122;NULL;TRUE;;
2648;First We Create the Nightmare-- Then We Build the Prison;21331;30005;41123;NULL;TRUE;;
2649;First We Create the Nightmare-- Then We Build the Prison;21331;31105;41124;NULL;TRUE;;
2650;First We Create the Nightmare-- Then We Build the Prison;21331;30191;41125;NULL;TRUE;;
2651;First We Create the Nightmare-- Then We Build the Prison;21331;31106;41126;60344;TRUE;;
2652;Daughter Speaking;21332;NULL;NULL;NULL;FALSE ;;
2653;Will the Real Criminal Please Stand Up?;21333;NULL;NULL;NULL;FALSE ;;
2654;My New Daddy;21334;NULL;NULL;NULL;FALSE ;;
2655;The Fire Inside;21335;NULL;NULL;NULL;FALSE ;;
2656;"from ""Urban Vision"" Project";21336;NULL;NULL;NULL;FALSE ;;
2657;Synthesizing: Art, Nature, and Technology;21337;NULL;NULL;NULL;TRUE;;
2658;From: Working Ties;21338;NULL;NULL;NULL;FALSE ;;
2659;On Cultural Democracy;21339;NULL;NULL;NULL;TRUE;;
