row;author;author_id;work_id;referenced_author_id;referenced_work_id;referenced_source_id;ic_id
2613;Rudman, Lisa L.;10706;21002;30261;40276;60097;50015
2614;Rudman, Lisa L.;10706;21002;30262;40277;60094;50015
2615;Rudman, Lisa L.;10706;21002;30263;40278;60098;50015
2616;Rudman, Lisa L.;10706;21002;30264;40279;60099;50015
2617;Rudman, Lisa L.;10706;21002;30265;40280;60100;50015
2618;Rudman, Lisa L.;10706;21002;30266;40281;60101;50015
2619;Rudman, Lisa L.;10706;21002;30267;40282;60102;50015
2620;Friedrich, Su;10059;21003;0;0;0;50015
2621;Burton, Julianne;10708;21004;0;0;0;50015
2622;Pick, Zuzana;10707;21004;0;0;0;50015
2623;Campbell, Loretta;10710;21005;0;0;0;50015
2624;Fonoroff, Nina;10712;21006;30279;40283;;50015
2625;Fonoroff, Nina;10712;21006;30280;40284;60103;50015
2626;Fonoroff, Nina;10712;21006;30281;40285;60104;50015
2627;Fonoroff, Nina;10712;21006;30282;40285;60104;50015
2628;Fonoroff, Nina;10712;21006;30283;40286;60105;50015
2629;Fonoroff, Nina;10712;21006;30284;40287;;50015
2630;Cartwright, Lisa;10711;21006;30279;40283;;50015
2631;Cartwright, Lisa;10711;21006;30280;40284;60103;50015
2632;Cartwright, Lisa;10711;21006;30281;40285;60104;50015
2633;Cartwright, Lisa;10711;21006;30282;40285;60104;50015
2634;Cartwright, Lisa;10711;21006;30283;40286;60105;50015
2635;Cartwright, Lisa;10711;21006;30284;40287;;50015
2636;Lowder, Rose;10713;21007;0;0;0;50015
2637;Thornton, Leslie;10714;21008;0;0;0;50015
2638;Stott, Jan;10715;21009;0;0;0;50015
2639;Joritz, Cathy;10716;21010;0;0;0;50015
2640;Campbell, Loretta;10710;21011;0;0;0;50015
2641;Rhodes, Lisa;10718;21012;30285;40288;60106;50015
2642;Rhodes, Lisa;10718;21012;30286;40289;;50015
2643;Rhodes, Lisa;10718;21012;30259;40290;;50015
2644;Rhodes, Lisa;10718;21012;30259;40291;60092;50015
2645;Rhodes, Lisa;10718;21012;30285;40292;60106;50015
2646;Rhodes, Lisa;10718;21012;30287;40293;;50015
2647;Rhodes, Lisa;10718;21012;30288;40294;;50015
2648;Rhodes, Lisa;10718;21012;30289;40295;60107;50015
2649;Sparrow, Felicity;10717;21012;30285;40288;60106;50015
2650;Sparrow, Felicity;10717;21012;30286;40289;;50015
2651;Sparrow, Felicity;10717;21012;30259;40290;;50015
2652;Sparrow, Felicity;10717;21012;30259;40291;60092;50015
2653;Sparrow, Felicity;10717;21012;30285;40292;60106;50015
2654;Sparrow, Felicity;10717;21012;30287;40293;;50015
2655;Sparrow, Felicity;10717;21012;30288;40294;;50015
2656;Sparrow, Felicity;10717;21012;30289;40295;60107;50015
2657;Koestenbaum, Phyllis;10719;21013;0;0;0;50015
2658;Koestenbaum, Phyllis;10719;21014;0;0;0;50015
2659;Lloyd, Tilly;10720;21015;0;0;0;50015
2660;Agosta, Diana;10699;21016;0;0;0;50015
2661;Osborn, Barbara;10721;21016;0;0;0;50015
2662;Agosta, Diana ;10699;21017;0;0;0;50015
2663;Wallner, Martha;10722;21017;0;0;0;50015
2664;Kleckner, Susan;10723;21018;0;0;0;50015
2665;Blumenreich, Julia J.;10724;21019;0;0;0;50015
2666;Harris, Merry;10725;21020;0;0;0;50015
2667;Panteli, Lucy;10726;21021;0;0;0;50015
2668;Kaplan, E. Ann;10727;21022;0;0;0;50015
2669;Vicuna, Cecilia;10631;21023;0;0;0;50015
2670;Rhodes, Lis;10728;21024;0;0;0;50015
2671;Becker, Edith;11192;21025;0;0;0;50015
2672;Bologna, Anita;10729;21026;0;0;0;50015
2673;Jones, Kathy Hemmingway;10730;21027;0;0;0;50016
2674;Apple, Jacki;10108;21028;0;0;0;50016
2675;Hixson, Lin;10731;21028;0;0;0;50016
2676;Greer, Bonnie;10732;21029;0;0;0;50016
2677;Gray, Liebe;10733;21030;0;0;0;50016
2678;Skura, Stephanie;10734;21031;0;0;0;50016
2679;Sickle, Kenneth Van;10735;21032;0;0;0;50016
2680;Jardine, Paula;10736;21033;0;0;0;50016
2681;Jardine, Paula;10736;21034;0;0;0;50016
2682;Klett, Renate;10737;21035;0;0;0;50016
2683;Weiss, Ulli;10738;21036;0;0;0;50016
2684;Weiss, Ulli;10738;21037;0;0;0;50016
2685;Raulerson, Clare;10739;21038;0;0;0;50016
2686;Hugil, Tannis;10740;21039;0;0;0;50016
2687;Cizmar, Paula;10741;21040;0;0;0;50016
2688;Gazzo, Monica;10742;21041;0;0;0;50016
2689;Oji, Helen;10743;21042;0;0;0;50016
2690;Lacy, Suzanne;10054;21043;0;0;0;50016
2691;Lippard, Lucy R. ;10058;21043;0;0;0;50016
2692;The Waitresses;10745;21044;0;0;0;50016
2693;McAdams, Dona Ann;10746;21045;0;0;0;50016
2694;Randall, Margaret;10747;21046;0;0;0;50016
2695;Percal, Susan;10748;21047;0;0;0;50016
2696;Various;11269;21048;0;0;0;50016
2697;Oleszko, Pat;10749;21049;0;0;0;50016
2698;Griffith, Lois Elaine;10750;21050;0;0;0;50016
2699;Wagner, Mary;10751;21051;0;0;0;50016
2700;Gutierrez, Marina;10648;21052;0;0;0;50016
2701;Carr, Cindy;10754;21053;30678;40678;60212;50016
2702;Carr, Cindy;10754;21053;30679;40679;60213;50016
2703;Carr, Cindy;10754;21053;30679;40680;;50016
2704;Carr, Cindy;10754;21053;30680;40681;60214;50016
2705;Carr, Cindy;10754;21053;30681;40682;;50016
2706;Carr, Cindy;10754;21053;30682;40683;60215;50016
2707;Champagne, Leonora;10753;21053;30678;40678;60212;50016
2708;Champagne, Leonora;10753;21053;30679;40679;60213;50016
2709;Champagne, Leonora;10753;21053;30679;40680;;50016
2710;Champagne, Leonora;10753;21053;30680;40681;60214;50016
2711;Champagne, Leonora;10753;21053;30681;40682;;50016
2712;Champagne, Leonora;10753;21053;30682;40683;60215;50016
2713;Jones, Patricia;10752;21053;30678;40678;60212;50016
2714;Jones, Patricia;10752;21053;30679;40679;60213;50016
2715;Jones, Patricia;10752;21053;30679;40680;;50016
2716;Jones, Patricia;10752;21053;30680;40681;60214;50016
2717;Jones, Patricia;10752;21053;30681;40682;;50016
2718;Jones, Patricia;10752;21053;30682;40683;60215;50016
2719;Schneemann, Carolee;10138;21054;0;0;0;50016
2720;Hartinian, Linda;10755;21055;0;0;0;50016
2721;Covan, Ellie;10756;21056;0;0;0;50016
2722;Hagedorn, Jessica;10757;21057;0;0;0;50016
2723;Boesing, Martha;10758;21058;0;0;0;50016
2724;Lowe, Bia;10759;21059;0;0;0;50016
2725;Tsui, Kitty;10760;21060;0;0;0;50016
2726;Edelson, Mary Beth;10056;21061;0;0;0;50016
2727;Swanson, Lynn;10761;21062;0;0;0;50016
2728;Montano, Linda;10762;21063;0;0;0;50016
2729;Lapides, Beth;10763;21064;0;0;0;50016
2730;Coss, Clare;10784;21065;0;0;0;50016
2731;Segal, Sondra;10909;21065;0;0;0;50016
2732;Sklar, Roberta;11271;21065;0;0;0;50016
2733;Chin, Daryl;10765;21066;0;0;0;50016
2734;Skura, Stephanie;10734;21067;0;0;0;50016
2735;Ran, Faye;10766;21068;0;0;0;50016
2736;Allen, Barbara;10768;21069;0;0;0;50016
2737;Clements, Carol;11084;21069;0;0;0;50016
2738;Epstein, Robin;10770;21070;0;0;0;50016
2739;Cantwell, Dorothy;10769;21070;0;0;0;50016
2740;Keller, Madeline;10772;21071;0;0;0;50016
2741;Ziff, Janet;10771;21071;0;0;0;50016
2742;Marchessault, Jovette;10773;21073;0;0;0;50016
2743;Green, Vanalyne;10540;21074;0;0;0;50016
2744;Allen, Mariette Pathy;10774;21075;0;0;0;50016
2745;Clarke, Cheryl;10779;21076;0;0;0;50016
2746;Clarke, Breena;11272;21076;0;0;0;50016
2747;Hardwick, Gwendolen;11273;21076;0;0;0;50016
2748;Powell, Linda;10777;21076;0;0;0;50016
2749;Clarke, Cheryl;10779;21077;0;0;0;50016
2750;Henry, Janet Olivia;10780;21078;0;0;0;50016
2751;Henry, Janet Olivia;10780;21079;0;0;0;50016
2752;Harlot, Scarlot;10781;21080;0;0;0;50016
2753;Fritz, Joannie;10782;21081;0;0;0;50016
2754;Allen, Jacqueline;10783;21082;0;0;0;50016
2755;Coss, Clare;10784;21083;0;0;0;50016
2756;Rusz, Jan;10785;21084;0;0;0;50016
2757;Hahn, Kimiko;10786;21085;0;0;0;50016
2758;Cummings, Bondell;10787;21086;0;0;0;50016
2759;Keshishian, Hrut;10788;21087;0;0;0;50016
2760;Hammond, Harmony;10046;21088;0;0;0;50016
2761;Wilson, Ann;10181;21655;0;0;0;50016
2762;Sun, Carol;10789;21089;0;0;0;50017
2763;Stein, Sally;10790;21090;30683;40684;;50017
2764;Stein, Sally;10790;21090;30684;40684;;50017
2765;Stein, Sally;10790;21090;30685;40685;;50017
2766;Stein, Sally;10790;21090;30686;40685;;50017
2767;Stein, Sally;10790;21090;30687;40685;;50017
2768;Stein, Sally;10790;21090;30688;40686;;50017
2769;Stein, Sally;10790;21090;30689;40687;60216;50017
2770;Stein, Sally;10790;21090;30690;40688;;50017
2771;Stein, Sally;10790;21090;30691;40689;60217;50017
2772;Stein, Sally;10790;21090;30684;40690;60218;50017
2773;Stein, Sally;10790;21090;30692;40690;60218;50017
2774;Stein, Sally;10790;21090;30693;40691;;50017
2775;Stein, Sally;10790;21090;30694;40692;60219;50017
2776;Stein, Sally;10790;21090;30695;40693;60220;50017
2777;Stein, Sally;10790;21090;30695;40694;;50017
2778;Stein, Sally;10790;21090;30696;40695;;50017
2779;Stein, Sally;10790;21090;30697;40696;;50017
2780;Hartinian, Linda;10755;21091;0;0;0;50017
2781;Freccia, Ilaria;11274;21091;0;0;0;50017
2782;Hunter, Alexis;10791;21092;0;0;0;50017
2783;Texier, Catherine;10792;21093;0;0;0;50017
2784;Ringgold, Faith;10793;21094;0;0;0;50017
2785;Kenny, Kay;10551;21095;0;0;0;50017
2786;Reynaud, Berenice;10794;21096;0;0;0;50017
2787;Moran, Mary;10795;21098;0;0;0;50017
2788;Simon, Leslie;10579;21099;0;0;0;50017
2789;Jones, Patricia;10752;21100;0;0;0;50017
2790;DeSando, Sandra;10164;21101;0;0;0;50017
2791;Demarest, Sharon;10796;21101;0;0;0;50017
2792;Gaines, Jane;10797;21102;30758;40757;60239;50017
2793;Gaines, Jane;10797;21102;30759;40758;;50017
2794;Gaines, Jane;10797;21102;30760;40759;60240;50017
2795;Gaines, Jane;10797;21102;30761;40760;;50017
2796;Gaines, Jane;10797;21102;30762;40761;60241;50017
2797;Gaines, Jane;10797;21102;30763;40762;;50017
2798;Gaines, Jane;10797;21102;30764;40763;;50017
2799;Gaines, Jane;10797;21102;30765;40764;60242;50017
2800;Gaines, Jane;10797;21102;30766;40765;;50017
2801;Gaines, Jane;10797;21102;30767;40765;;50017
2802;Gaines, Jane;10797;21102;30768;40766;60243;50017
2803;Gaines, Jane;10797;21102;30769;40767;60244;50017
2804;Gaines, Jane;10797;21102;30770;40768;;50017
2805;Gaines, Jane;10797;21102;30770;40769;60245;50017
2806;Gaines, Jane;10797;21102;30771;40770;60246;50017
2807;Gaines, Jane;10797;21102;30772;40771;;50017
2808;Gaines, Jane;10797;21102;30773;40772;60247;50017
2809;Singer, Victoria;10798;21103;0;0;0;50017
2810;Lucas, Bonnie;10799;21104;0;0;0;50017
2811;Raymund, Joan;10800;21105;0;0;0;50017
2812;Lucas, Bonnie;10799;21106;0;0;0;50017
2813;Pitrone, Anne;10610;21107;0;0;0;50017
2814;Gilbert, Sharon;10801;21108;0;0;0;50017
2815;McGee, Micki;10581;21109;0;0;0;50017
2816;Anglesey, Zoe;10802;21110;0;0;0;50017
2817;Randall, Margaret;10747;21111;0;0;0;50017
2818;McKay, Colleen;10803;21112;0;0;0;50017
2819;Jackson-Opoku, Sandra Joy;10804;21113;0;0;0;50017
2820;Rosmarin, Cari;10805;21114;0;0;0;50017
2821;Oji, Helen;10743;21115;0;0;0;50017
2822;Oji, Helen;10743;21116;0;0;0;50017
2823;Castillo, Anna;10806;21117;0;0;0;50017
2824;Carvalho, Josely;10807;21118;0;0;0;50017
2825;Rappaport, Sonya;10808;21119;0;0;0;50017
2826;Godlesky, Stacy;10809;21120;0;0;0;50017
2827;Champagne, Leonora;10753;21121;0;0;0;50017
2828;Moore, Sabra;10642;21122;0;0;0;50017
2829;Eshe, Aisha;10810;21123;0;0;0;50017
2830;Gregory, Carole E.;10427;21124;0;0;0;50017
2831;Godwin, Michele;10594;21125;0;0;0;50017
2832;Podolsky-Kramer, Louise;10811;21126;0;0;0;50017
2833;Valverde, Mariana;10812;21127;0;0;0;50017
2834;Lopez, Adelaida;10813;21128;0;0;0;50017
2835;Goodfriend, Penelope;10814;21129;0;0;0;50017
2836;Osborn, Barbara;10721;21130;0;0;0;50017
2837;Hughes, Lyn;10423;21131;0;0;0;50017
2838;Wolverton, Terry;10816;21132;0;0;0;50017
2839;Stolsen, Vicki;10815;21132;0;0;0;50017
2840;Opton, Suzanne;10817;21133;0;0;0;50017
2841;Levine-Keating, Helane;10818;21134;0;0;0;50017
2842;Applebroog, Ida;10137;21135;0;0;0;50017
2843;Lounder, Barbara;10819;21136;0;0;0;50018
2844;Weintraub, Bernadette;10820;21137;0;0;0;50018
2845;D.D. Research Associates;10821;21138;0;0;0;50018
2846;Cholesterol, Virginia;10822;21139;0;0;0;50018
2847;Wilson, Martha;10823;21140;0;0;0;50018
2848;no name;11286;21657;0;0;0;50018
2849;Bülbül;10826;21659;0;0;0;50018
2850;Shinell, Grace;10268;21143;0;0;0;50018
2851;Snider, Jenny;10047;21144;0;0;0;50018
2852;Zana;10827;21145;0;0;0;50018
2853;Abrams, Joni;10829;21146;0;0;0;50018
2854;Cuyler, Susanna;10831;21148;0;0;0;50018
2855;Ruda, Lesley;10833;21149;0;0;0;50018
2856;Kruger, Barbara;10587;21150;0;0;0;50018
2857;Gleeson, Day;10834;21660;0;0;0;50018
2858;Lydbrooke, Marian;10835;21661;0;0;0;50018
2859;Gallagher, Dawna;10839;21662;0;0;0;50018
2860;Mcgilly, Birk;10828;21663;0;0;0;50018
2861;Solomon, Debra;10837;21664;0;0;0;50018
2862;Schein, Lorraine;10836;21665;0;0;0;50018
2863;Solomon, Debra;10837;21666;0;0;0;50018
2864;Schein, Lorraine;10836;21151;0;0;0;50018
2865;Lesniak, Rose;10838;21667;0;0;0;50018
2866;Gallagher, Dawna;10839;21668;0;0;0;50018
2867;Stevko, Barbara;10840;21669;0;0;0;50018
2868;Ciurej, B.;10842;21670;0;0;0;50018
2869;Lochman, L.;10841;21670;0;0;0;50018
2870;Cuyler, Susanna;10831;21671;0;0;0;50018
2871;Imhoff, Rosemarie;10843;21672;0;0;0;50018
2872;Ruda, Lesley;10833;21673;0;0;0;50018
2873;Kordon, Renate;10844;21674;0;0;0;50018
2874;Small, Deborah;10845;21153;0;0;0;50018
2875;Stevko, Barbara;10840;21675;0;0;0;50018
2876;Tompkins, Betty;10846;21676;0;0;0;50018
2877;Kordon, Renate;10844;21677;0;0;0;50018
2878;Moore, Claire;10847;21678;0;0;0;50018
2879;Allyn, Jersey;10848;21154;0;0;0;50018
2880;Wilson, Martha;10849;21155;0;0;0;50018
2881;Hicks, Margaret K.;10851;21159;;;;50019
2882;Various;11287;21160;;;;50019
2883;McDaniel, Judith;10357;21161;;;;50019
2884;Reed, Kristin;10852;21162;;;;50019
2885;Rupp, Christy;10641;21163;;;;50019
2886;Willmarth, Susan;10853;21679;;;;50019
2887;Kingslover, Barbara;10854;21164;;;;50019
2888;Lippard, Lucy R.;10058;21165;;;;50019
2889;Spero, Nancy;10042;21166;;;;50019
2890;Pinkel, Sheila;10855;21167;;;;50019
2891;Sisters of Survival;10856;21168;;;;50019
2892;Various;11288;21169;;;;50019
2893;Silver, Shelly;10857;21170;;;;50019
2894;Harmon, Joan;10858;21171;;;;50019
2895;Michals, Robin;10859;21172;;;;50019
2896;McCabe, Carole;10860;21173;;;;50019
2897;Goodfriend, Penelope;10814;21174;;;;50019
2898;Nazario, Gloria;10861;21175;;;;50019
2899;Various;11289;21176;;;;50019
2900;Christensen, Elain;10862;21177;;;;50019
2901;Sligh, Clarissa T.;10863;21680;;;;50019
2902;Coss, Clare;10784;21178;;;;50019
2903;Drury, Sarah;10864;21179;;;;50019
2904;no name;11290;21180;;;;50019
2905;The Train-ed Poets;10865;21181;;;;50019
2906;Fritz, Joanie;10866;21182;;;;50019
2907;Cook, Blanche Wiesen;10329;21183;;;;50019
2908;Williamson, Sue;10867;21184;;;;50019
2909;Kuo, Nina;10868;21185;;;;50019
2910;Ortega, Susan;10869;21186;;;;50019
2911;Chunn, Nancy;10870;21187;;;;50019
2912;Rumm, Ellen;10871;21188;;;;50019
2913;Guerrilla Girls;10872;21681;;;;50019
2914;Various;11291;21189;;;;50019
2915;Grove, Kathy;10873;21190;;;;50019
2916;Donahue, Bonnie;10875;21191;;;;50019
2917;Wada, Werner;10874;21191;;;;50019
2918;no name;11292;21192;;;;50019
2919;LaDuke, Betty;10876;21193;;;;50019
2920;Various;11293;21194;;;;50019
2921;Rosler, Martha;10004;21195;;;;50019
2922;Jacobson, Carol;10877;21196;30905;40907;0;50019
2923;Jacobson, Carol;10877;21196;30906;40908;0;50019
2924;Jacobson, Carol;10877;21196;30907;40909;0;50019
2925;Jacobson, Carol;10877;21196;30908;40909;0;50019
2926;Jacobson, Carol;10877;21196;30906;40910;60281;50019
2927;Jacobson, Carol;10877;21196;30909;40911;60282;50019
2928;Jacobson, Carol;10877;21196;30910;40912;0;50019
2929;Jacobson, Carol;10877;21196;30911;40913;0;50019
2930;Jacobson, Carol;10877;21196;30189;40914;0;50019
2931;Jacobson, Carol;10877;21196;30912;40915;0;50019
2932;Jacobson, Carol;10877;21196;30913;40916;0;50019
2933;Jacobson, Carol;10877;21196;30914;40916;0;50019
2934;Jacobson, Carol;10877;21196;30199;40917;0;50019
2935;Jacobson, Carol;10877;21196;30915;40918;0;50019
2936;Jacobson, Carol;10877;21196;30916;40919;0;50019
2937;Jacobson, Carol;10877;21196;30917;40919;0;50019
2938;Jacobson, Carol;10877;21196;30918;40919;0;50019
2939;Jacobson, Carol;10877;21196;30919;40919;0;50019
2940;Jacobson, Carol;10877;21196;30920;40920;0;50019
2941;Jacobson, Carol;10877;21196;30921;40920;0;50019
2942;Jacobson, Carol;10877;21196;30922;40921;60283;50019
2943;Jacobson, Carol;10877;21196;30923;40922;0;50019
2944;Jacobson, Carol;10877;21196;30007;40033;0;50019
2945;Jacobson, Carol;10877;21196;30924;40923;0;50019
2946;Jacobson, Carol;10877;21196;30925;40924;0;50019
2947;Jacobson, Carol;10877;21196;30926;40925;60284;50019
2948;Jacobson, Carol;10877;21196;30927;40926;60285;50019
2949;Jacobson, Carol;10877;21196;30928;40927;0;50019
2950;Jacobson, Carol;10877;21196;30906;40908;0;50019
2951;Jacobson, Carol;10877;21196;30196;40928;0;50019
2952;Jacobson, Carol;10877;21196;30929;40929;0;50019
2953;Kirk, Gwyn;10878;21197;0;0;0;50019
2954;Garton, Victoria;10597;21198;0;0;0;50019
2955;Dixon, Jenny;10879;21199;0;0;0;50019
2956;Ballard, Jan;10880;21200;0;0;0;50019
2957;Various;11294;21201;0;0;0;50019
2958;Woolhandler, Susan;10881;21202;0;0;0;50019
2959;Costa, Marithelma;10882;21203;0;0;0;50019
2960;Linhares, Judith;10883;21204;0;0;0;50019
2961;Cook, Blanche Wiesen;10329;21205;0;0;0;50019
2962;Rivera, Sophie;10884;21206;0;0;0;50019
2963;Smith, Mimi;10317;21207;0;0;0;50019
2964;Rothenberg, Erika;10700;21208;0;0;0;50019
2965;Pindell, Howardena;10105;21209;0;0;0;50019
2966;Ryan, Cara Gendel;10885;21210;0;0;0;50019
2967;Holzer, Jenny;10886;21211;0;0;0;50019
2968;O'Harra, Melanie;10887;21212;0;0;0;50019
2969;Various;11295;21213;0;0;0;50019
2970;Metz, Holly;10888;21214;0;0;0;50019
2971;Slepack, Donna Grund;10889;21215;0;0;0;50019
2972;Reyes, Kathleen M.;10890;21682;0;0;0;50019
2973;Lommosson, Jim;10891;21683;0;0;0;50019
2974;Malagrino, Silvia;10892;21216;0;0;0;50019
2975;Doubiago, Sharon;10893;21217;0;0;0;50019
2976;Silverthorne, Jeanne;10894;21218;0;0;0;50019
2977;Various;11296;21219;0;0;0;50019
2978;Heresies 21 Collective;10895;21221;0;0;0;50020
2979;Kreloff, Bea;10896;21222;0;0;0;50020
2980;Edelheit, Martha;10229;21223;0;0;0;50020
2981;Craft, Nikki;10897;21224;0;0;0;50020
2982;Brown, Kathie;10898;21225;30930;40930;0;50020
2983;Brown, Kathie;10898;21225;30931;40931;60286;50020
2984;Brown, Kathie;10898;21225;30932;40932;0;50020
2985;Brown, Kathie;10898;21225;30933;40933;0;50020
2986;Brown, Kathie;10898;21225;30934;40934;0;50020
2987;Brown, Kathie;10898;21225;30935;40935;0;50020
2988;Brown, Kathie;10898;21225;30935;40936;0;50020
2989;Brown, Kathie;10898;21225;30936;40937;0;50020
2990;Brown, Kathie;10898;21225;30937;40938;60287;50020
2991;Brown, Kathie;10898;21225;30938;40939;60288;50020
2992;Brown, Kathie;10898;21225;30939;40940;0;50020
2993;Brown, Kathie;10898;21225;30940;40941;0;50020
2994;Halvorsen, Nancy;10899;21226;0;0;0;50020
2995;Rosenberg, Shoshana;10900;21684;0;0;0;50020
2996;Bunch, Charlotte;10157;21227;0;0;0;50020
2997;Moran, Mary;10795;21228;0;0;0;50020
2998;Kuo, Nina;10868;21685;0;0;0;50020
2999;Kulas, Elizabeth;10901;21229;0;0;0;50020
3000;Kendall, Michael;10902;21230;0;0;0;50020
3001;Amos, Emma;10655;21686;0;0;0;50020
3002;Ribner, Susan;10903;21231;0;0;0;50020
3003;Goodman, Melinda;10904;21232;0;0;0;50020
3004;Kuo, Nina;10868;21233;0;0;0;50020
3005;Reinke, Mari Ketes;10905;21234;0;0;0;50020
3006;Thomas, Susan;10906;21235;0;0;0;50020
3007;Kenny, Kay;10551;21236;0;0;0;50020
3008;Beens, Olivia;10907;21237;0;0;0;50020
3009;Chernow, Ann;10908;21238;0;0;0;50020
3010;Segal, Sandra;11308;21239;0;0;0;50020
3011;Gussow, Joan Dye;10910;21240;0;0;0;50020
3012;Redman, Helen;10911;21241;0;0;0;50020
3013;Sins, Kathryn;10912;21242;0;0;0;50020
3014;Rosenberg, Shoshana;10900;21687;0;0;0;50020
3015;Savitski, Annette M.;10913;21243;0;0;0;50020
3016;Borger, Irene;10914;21244;0;0;0;50020
3017;Newman, Leslea;10915;21245;0;0;0;50020
3018;Hirsch, Gilah;10078;21246;0;0;0;50020
3019;Allyn, Jerri;10916;21247;0;0;0;50020
3020;Kricorian, Nancy;10917;21248;0;0;0;50020
3021;Falck, Iris;10918;21249;0;0;0;50020
3022;Adams, Carol;10919;21250;30961;40965;0;50020
3023;Adams, Carol;10919;21250;30962;40965;0;50020
3024;Adams, Carol;10919;21250;30963;40966;0;50020
3025;Adams, Carol;10919;21250;30964;40966;0;50020
3026;Adams, Carol;10919;21250;30965;40967;60300;50020
3027;Adams, Carol;10919;21250;30966;40968;0;50020
3028;Adams, Carol;10919;21250;30967;40968;0;50020
3029;Adams, Carol;10919;21250;30968;40969;0;50020
3030;Adams, Carol;10919;21250;30933;40933;0;50020
3031;Adams, Carol;10919;21250;30938;40970;60288;50020
3032;Adams, Carol;10919;21250;30969;40971;0;50020
3033;Adams, Carol;10919;21250;30970;40972;0;50020
3034;Adams, Carol;10919;21250;30971;40973;0;50020
3035;Adams, Carol;10919;21250;30972;40974;0;50020
3036;Adams, Carol;10919;21250;30973;40975;0;50020
3037;Adams, Carol;10919;21250;30974;40976;0;50020
3038;Adams, Carol;10919;21250;30975;40976;0;50020
3039;Adams, Carol;10919;21250;30976;40977;0;50020
3040;Adams, Carol;10919;21250;30396;40978;60301;50020
3041;Adams, Carol;10919;21250;30977;40979;0;50020
3042;Adams, Carol;10919;21250;30978;40980;0;50020
3043;Adams, Carol;10919;21250;30979;40981;0;50020
3044;Adams, Carol;10919;21250;30980;40981;0;50020
3045;Adams, Carol;10919;21250;30981;40982;0;50020
3046;Adams, Carol;10919;21250;30982;40983;60302;50020
3047;Tower, Cindy;10920;21251;0;0;0;50020
3048;Tower, Cindy;10920;21252;0;0;0;50020
3049;Goodfriend, Penelope;10814;21688;0;0;0;50020
3050;Gore-Fuss, Kathy;10921;21253;0;0;0;50020
3051;Walsh, Alida;10296;21254;0;0;0;50020
3052;De Sando, Sandra;10577;21255;0;0;0;50020
3053;De Sando, Sandra;10577;21256;0;0;0;50020
3054;Brown, Linda Leslie;10922;21257;0;0;0;50020
3055;Giannino, Joanne;10923;21258;0;0;0;50020
3056;Siegal, Suzanne;10924;21259;0;0;0;50020
3057;Siegal, Suzanne;10924;21260;0;0;0;50020
3058;Siegal, Suzanne;10924;21261;0;0;0;50020
3059;Stinson, Susan;10925;21262;0;0;0;50020
3060;Stinson, Susan;10925;21263;0;0;0;50020
3061;Siegal, Suzanne;10924;21264;0;0;0;50020
3062;Sullivan, Nancy;10926;21265;0;0;0;50020
3063;Sullivan, Nancy;10926;21266;0;0;0;50020
3064;Eshe, Aisha;10810;21267;0;0;0;50020
3065;Swaan, Sylvia de;10927;21689;0;0;0;50020
3066;Dorf, Carol;10928;21268;0;0;0;50020
3067;Nelson, Marjory;10929;21269;0;0;0;50020
3068;Layton, Elizabeth;10930;21270;0;0;0;50020
3069;Levine-Keating, Helane;10818;21271;0;0;0;50020
3070;Fritz, Joanie;10866;21272;0;0;0;50020
3071;Hone, Kim;10931;21272;0;0;0;50020
3072;Anno, Kim;10932;21274;0;0;0;50020
3073;Anno, Kim;10932;21275;0;0;0;50020
3074;Sapphire;10341;21276;0;0;0;50020
3075;Cooperider, Carrie;10933;21690;0;0;0;50020
3076;Cooperider, Carrie;10933;21691;0;0;0;50020
3077;Fabricant, Gwen;10934;21277;0;0;0;50020
3078;Gritz, Ona;10935;21278;0;0;0;50020
3079;Hochstein, Rolaine;10936;21279;0;0;0;50020
3080;Taylor, Elyse;10937;21280;0;0;0;50020
3081;Rothenberg, Erica;10700;21281;0;0;0;50020
3082;Rothenberg, Erica;10700;21282;0;0;0;50020
3083;Rothenberg, Erica;10700;21283;0;0;0;50020
3084;Rothenberg, Erica;10700;21284;0;0;0;50020
3085;Sligh, Clarissa;10939;21285;0;0;0;50020
3086;Sligh, Clarissa;10939;21692;0;0;0;50020
3087;Ferrero, Pat;10940;21286;0;0;0;50020
3088;Black, Mary E.;10941;21287;0;0;0;50020
3089;KB for the Heresies 21 Collective;11310;21288;0;0;0;50020
3090;Nyoni, Sithembiso;10942;21289;0;0;0;50020
3091;Merenah, Comba;10943;21290;0;0;0;50020
3092;no name;11311;21291;0;0;0;50020
3093;no name;11312;21292;0;0;0;50020
3094;no name;11313;21293;0;0;0;50020
3095;no name;11314;21294;0;0;0;50020
3096;no name;11315;21295;0;0;0;50020
3097;Goldson, Annie;10691;21296;0;0;0;50020
3098;Bunch, Charlotte;10157;21297;0;0;0;50020
3099;Whitaker, Corinne;10945;21299;0;0;0;50021
3100;Hertz, Betti-Sue;10946;21300;0;0;0;50021
3101;Kenojuak;10947;21301;0;0;0;50021
3102;Edwards, Clarine;10948;21302;0;0;0;50021
3103;Michals, Robin;10859;21303;0;0;0;50021
3104;Hoenig, Susan;10949;21304;0;0;0;50021
3105;The Docklands Community Poster Project;10950;21305;0;0;0;50021
3106;Shermna, Deborah;10951;21306;0;0;0;50021
3107;Ryan, Sheila;10952;21693;0;0;0;50021
3108;Ryan, Sheila;10952;21694;0;0;0;50021
3109;Ryan, Sheila;10952;21695;0;0;0;50021
